country,state,county,lat,lng,bed_type,beds,population,year,source,countynew
US,MI,roscommon,44.314844,-85.602364,ICU,0,23934,2019,khn,Roscommon
US,MI,saginaw,44.314844,-85.602364,ACUTE,4.597452,193803,2018,arcgis,Saginaw
US,MI,saginaw,44.314844,-85.602364,ICU,0.686264,193803,2019,khn,Saginaw
US,MI,saginaw,44.314844,-85.602364,OTHER,0.165116,193803,2018,arcgis,Saginaw
US,MI,saginaw,44.314844,-85.602364,PSYCHIATRIC,0.232195,193803,2018,arcgis,Saginaw
US,MI,sanilac,44.314844,-85.602364,ACUTE,0.361141,41535,2018,arcgis,Sanilac
US,MI,sanilac,44.314844,-85.602364,ICU,1.203804,41535,2018,arcgis,Sanilac
US,MI,schoolcraft,44.314844,-85.602364,ACUTE,3.081094,8114,2013,arcgis,Schoolcraft
US,MI,schoolcraft,44.314844,-85.602364,ICU,1.478925,8114,2018,arcgis,Schoolcraft
US,MI,shiawassee,44.314844,-85.602364,ACUTE,1.55938,68617,2018,arcgis,Shiawassee
US,MI,shiawassee,44.314844,-85.602364,ICU,0.102016,68617,2019,khn,Shiawassee
US,MI,st. clair,44.314844,-85.602364,ACUTE,2.491221,159761,2018,arcgis,St. Clair
US,MI,st. clair,44.314844,-85.602364,ICU,0.143965,159761,2019,khn,St. Clair
US,MI,st. joseph,44.314844,-85.602364,ACUTE,2.36492,60890,2018,arcgis,St. Joseph
US,MI,st. joseph,44.314844,-85.602364,ICU,0.131384,60890,2019,khn,St. Joseph
US,MI,tuscola,44.314844,-85.602364,ACUTE,0.933376,53569,2018,arcgis,Tuscola
US,MI,tuscola,44.314844,-85.602364,ICU,0,53569,2019,khn,Tuscola
US,MI,van buren,44.314844,-85.602364,ACUTE,1.11717,75190,2018,arcgis,Van Buren
US,MI,van buren,44.314844,-85.602364,ICU,0,75190,2019,khn,Van Buren
US,MI,washtenaw,44.314844,-85.602364,ACUTE,4.655486,361509,2018,arcgis,Washtenaw
US,MI,washtenaw,44.314844,-85.602364,ICU,0.254489,361509,2019,khn,Washtenaw
US,MI,washtenaw,44.314844,-85.602364,OTHER,0.099583,361509,2018,arcgis,Washtenaw
US,MI,wayne,44.314844,-85.602364,ACUTE,2.987263,1763822,2018,arcgis,Wayne
US,MI,wayne,44.314844,-85.602364,ICU,0.332233,1763822,2019,khn,Wayne
US,MI,wayne,44.314844,-85.602364,OTHER,0.45923,1763822,2017,arcgis,Wayne
US,MI,wexford,44.314844,-85.602364,ACUTE,1.488683,32915,2018,arcgis,Wexford
US,MI,wexford,44.314844,-85.602364,ICU,0.182288,32915,2019,khn,Wexford
US,MN,aitkin,46.729553,-94.6859,ICU,1.578183,15841,2018,arcgis,Aitkin
US,MN,anoka,46.729553,-94.6859,ACUTE,1.583247,344861,2018,arcgis,Anoka
US,MN,anoka,46.729553,-94.6859,ICU,0.10149,344861,2019,khn,Anoka
US,MN,becker,46.729553,-94.6859,ACUTE,2.59299,33552,2018,arcgis,Becker
US,MN,becker,46.729553,-94.6859,ICU,0.238436,33552,2019,khn,Becker
US,MN,beltrami,46.729553,-94.6859,ACUTE,2.573778,45847,2018,arcgis,Beltrami
US,MN,beltrami,46.729553,-94.6859,ICU,0.218117,45847,2019,khn,Beltrami
US,MN,benton,46.729553,-94.6859,ICU,0,39360,2019,khn,Benton
US,MN,big stone,46.729553,-94.6859,ICU,7.938083,5039,2018,arcgis,Big Stone
US,MN,blue earth,46.729553,-94.6859,ACUTE,4.135813,65767,2018,arcgis,Blue Earth
US,MN,blue earth,46.729553,-94.6859,ICU,0.440951,65767,2019,khn,Blue Earth
US,MN,brown,46.729553,-94.6859,ICU,4.040724,25243,2018,arcgis,Brown
US,MN,carlton,46.729553,-94.6859,ICU,1.722775,35408,2018,arcgis,Carlton
US,MN,carver,46.729553,-94.6859,ACUTE,1.10325,98799,2018,arcgis,Carver
US,MN,carver,46.729553,-94.6859,ICU,0.253039,98799,2019,khn,Carver
US,MN,cass,46.729553,-94.6859,ICU,0,28810,2019,khn,Cass
US,MN,chippewa,46.729553,-94.6859,ICU,2.491694,12040,2018,arcgis,Chippewa
US,MN,chisago,46.729553,-94.6859,ACUTE,1.123451,54297,2018,arcgis,Chisago
US,MN,chisago,46.729553,-94.6859,ICU,0.184172,54297,2019,khn,Chisago
US,MN,clay,46.729553,-94.6859,ICU,0,62040,2019,khn,Clay
US,MN,clearwater,46.729553,-94.6859,ICU,2.833182,8824,2018,arcgis,Clearwater
US,MN,cook,46.729553,-94.6859,ICU,3.036053,5270,2018,arcgis,Cook
US,MN,cottonwood,46.729553,-94.6859,ICU,2.273323,11437,2018,arcgis,Cottonwood
US,MN,crow wing,46.729553,-94.6859,ACUTE,2.55098,63505,2018,arcgis,Crow Wing
US,MN,crow wing,46.729553,-94.6859,ICU,0.78734,63505,2018,arcgis,Crow Wing
US,MN,dakota,46.729553,-94.6859,ACUTE,0.624616,414655,2018,arcgis,Dakota
US,MN,dakota,46.729553,-94.6859,ICU,0.02894,414655,2019,khn,Dakota
US,MN,dodge,46.729553,-94.6859,ICU,0,20485,2019,khn,Dodge
US,MN,douglas,46.729553,-94.6859,ACUTE,3.442574,36891,2018,arcgis,Douglas
US,MN,douglas,46.729553,-94.6859,ICU,0.216855,36891,2019,khn,Douglas
US,MN,faribault,46.729553,-94.6859,ICU,3.078906,13966,2018,arcgis,Faribault
US,MN,fillmore,46.729553,-94.6859,ICU,0,20825,2019,khn,Fillmore
US,MN,freeborn,46.729553,-94.6859,ACUTE,5.192854,30619,2018,arcgis,Freeborn
US,MN,freeborn,46.729553,-94.6859,ICU,0.58787,30619,2019,khn,Freeborn
US,MN,goodhue,46.729553,-94.6859,ACUTE,1.538862,46138,2015,arcgis,Goodhue
US,MN,goodhue,46.729553,-94.6859,ICU,0.715246,46138,2018,arcgis,Goodhue
US,MN,grant,46.729553,-94.6859,ACUTE,3.376667,5923,2012,arcgis,Grant
US,MN,grant,46.729553,-94.6859,ICU,1.688334,5923,2018,arcgis,Grant
US,MN,hennepin,46.729553,-94.6859,ACUTE,3.77869,1224763,2018,arcgis,Hennepin
US,MN,hennepin,46.729553,-94.6859,ICU,0.253927,1224763,2019,khn,Hennepin
US,MN,hennepin,46.729553,-94.6859,OTHER,0.032659,1224763,2018,arcgis,Hennepin
US,MN,houston,46.729553,-94.6859,ICU,0,18709,2019,khn,Houston
US,MN,hubbard,46.729553,-94.6859,ICU,2.410452,20743,2018,arcgis,Hubbard
US,MN,isanti,46.729553,-94.6859,ACUTE,2.228903,38584,2018,arcgis,Isanti
US,MN,isanti,46.729553,-94.6859,ICU,0,38584,2019,khn,Isanti
US,MN,itasca,46.729553,-94.6859,ACUTE,1.414771,45237,2018,arcgis,Itasca
US,MN,itasca,46.729553,-94.6859,ICU,0.928444,45237,2018,arcgis,Itasca
US,MN,jackson,46.729553,-94.6859,ICU,1.979414,10104,2018,arcgis,Jackson
US,MN,kanabec,46.729553,-94.6859,ICU,3.072486,15948,2018,arcgis,Kanabec
US,MN,kandiyohi,46.729553,-94.6859,ACUTE,3.194213,42577,2018,arcgis,Kandiyohi
US,MN,kandiyohi,46.729553,-94.6859,ICU,0.187895,42577,2019,khn,Kandiyohi
US,MN,kittson,46.729553,-94.6859,ICU,3.421533,4384,2018,arcgis,Kittson
US,MN,koochiching,46.729553,-94.6859,ICU,3.835316,12776,2018,arcgis,Koochiching
US,MN,lac qui parle,46.729553,-94.6859,ICU,4.678363,6840,2018,arcgis,Lac Qui Parle
US,MN,lake,46.729553,-94.6859,ICU,2.363396,10578,2018,arcgis,Lake
US,MN,lake of the woods,46.729553,-94.6859,ICU,3.905233,3841,2018,arcgis,Lake Of The Woods
US,MN,le sueur,46.729553,-94.6859,ICU,0.539374,27810,2018,arcgis,Le Sueur
US,MN,lincoln,46.729553,-94.6859,ICU,7.686932,5724,2018,arcgis,Lincoln
US,MN,lyon,46.729553,-94.6859,ACUTE,1.900035,25789,2018,arcgis,Lyon
US,MN,lyon,46.729553,-94.6859,ICU,0.969406,25789,2018,arcgis,Lyon
US,MN,mahnomen,46.729553,-94.6859,ICU,3.272727,5500,2018,arcgis,Mahnomen
US,MN,marshall,46.729553,-94.6859,ACUTE,2.128339,9397,2012,arcgis,Marshall
US,MN,marshall,46.729553,-94.6859,ICU,1.277003,9397,2018,arcgis,Marshall
US,MN,martin,46.729553,-94.6859,ACUTE,2.83808,20084,2018,arcgis,Martin
US,MN,martin,46.729553,-94.6859,ICU,0,20084,2019,khn,Martin
US,MN,mcleod,46.729553,-94.6859,ACUTE,1.842752,35816,2018,arcgis,Mcleod
US,MN,mcleod,46.729553,-94.6859,ICU,1.368104,35816,2018,arcgis,Mcleod
US,MN,meeker,46.729553,-94.6859,ICU,1.514824,23105,2018,arcgis,Meeker
US,MN,mille lacs,46.729553,-94.6859,ICU,1.092257,25635,2018,arcgis,Mille Lacs
US,MN,morrison,46.729553,-94.6859,ICU,1.490268,32880,2018,arcgis,Morrison
US,MN,mower,46.729553,-94.6859,ACUTE,2.081958,39386,2018,arcgis,Mower
US,MN,mower,46.729553,-94.6859,ICU,0,39386,2019,khn,Mower
US,MN,murray,46.729553,-94.6859,ICU,2.978318,8394,2018,arcgis,Murray
US,MN,nicollet,46.729553,-94.6859,ICU,0.507811,33477,2018,arcgis,Nicollet
US,MN,nobles,46.729553,-94.6859,ACUTE,2.196394,21854,2018,arcgis,Nobles
US,MN,nobles,46.729553,-94.6859,ICU,0,21854,2019,khn,Nobles
US,MN,norman,46.729553,-94.6859,ICU,2.124753,6589,2018,arcgis,Norman
US,MN,olmsted,46.729553,-94.6859,ACUTE,13.976333,151685,2018,arcgis,Olmsted
US,MN,olmsted,46.729553,-94.6859,ICU,1.437189,151685,2019,khn,Olmsted
US,MN,otter tail,46.729553,-94.6859,ACUTE,1.868835,57790,2018,arcgis,Otter Tail
US,MN,otter tail,46.729553,-94.6859,ICU,0.432601,57790,2018,arcgis,Otter Tail
US,MN,pennington,46.729553,-94.6859,ACUTE,2.46531,14197,2018,arcgis,Pennington
US,MN,pennington,46.729553,-94.6859,ICU,0,14197,2019,khn,Pennington
US,MN,pine,46.729553,-94.6859,ACUTE,1.376605,29057,2018,arcgis,Pine
US,MN,pine,46.729553,-94.6859,ICU,1.032453,29057,2016,arcgis,Pine
US,MN,pipestone,46.729553,-94.6859,ICU,4.76758,9229,2018,arcgis,Pipestone
US,MN,polk,46.729553,-94.6859,ICU,2.914713,31564,2018,arcgis,Polk
US,MN,pope,46.729553,-94.6859,ICU,3.110135,10932,2018,arcgis,Pope
US,MN,ramsey,46.729553,-94.6859,ACUTE,3.433768,537893,2018,arcgis,Ramsey
US,MN,ramsey,46.729553,-94.6859,ICU,0.250979,537893,2019,khn,Ramsey
US,MN,ramsey,46.729553,-94.6859,OTHER,0.111546,537893,2018,arcgis,Ramsey
US,MN,red lake,46.729553,-94.6859,ICU,0,4017,2019,khn,Red Lake
US,MN,redwood,46.729553,-94.6859,ICU,1.62022,15430,2018,arcgis,Redwood
US,MN,renville,46.729553,-94.6859,ACUTE,1.689417,14798,2016,arcgis,Renville
US,MN,renville,46.729553,-94.6859,ICU,1.081227,14798,2018,arcgis,Renville
US,MN,rice,46.729553,-94.6859,ACUTE,0.750946,65251,2018,arcgis,Rice
US,MN,rice,46.729553,-94.6859,ICU,0.061302,65251,2019,khn,Rice
US,MN,rock,46.729553,-94.6859,ICU,2.968303,9433,2018,arcgis,Rock
US,MN,roseau,46.729553,-94.6859,ICU,1.609062,15537,2018,arcgis,Roseau
US,MN,scott,46.729553,-94.6859,ACUTE,0.657416,141463,2018,arcgis,Scott
US,MN,scott,46.729553,-94.6859,ICU,0.34638,141463,2018,arcgis,Scott
US,MN,sherburne,46.729553,-94.6859,ACUTE,0.586803,92024,2018,arcgis,Sherburne
US,MN,sherburne,46.729553,-94.6859,ICU,0,92024,2019,khn,Sherburne
US,MN,sibley,46.729553,-94.6859,ICU,1.343364,14888,2018,arcgis,Sibley
US,MN,st. louis,46.729553,-94.6859,ACUTE,5.342147,200294,2018,arcgis,St. Louis
US,MN,st. louis,46.729553,-94.6859,ICU,0.893686,200294,2019,khn,St. Louis
US,MN,stearns,46.729553,-94.6859,ACUTE,3.232453,155300,2015,arcgis,Stearns
US,MN,stearns,46.729553,-94.6859,ICU,0.553767,155300,2018,arcgis,Stearns
US,MN,steele,46.729553,-94.6859,ACUTE,1.174478,36612,2018,arcgis,Steele
US,MN,steele,46.729553,-94.6859,ICU,0,36612,2019,khn,Steele
US,MN,stevens,46.729553,-94.6859,ICU,5.533354,9759,2018,arcgis,Stevens
US,MN,swift,46.729553,-94.6859,ICU,4.868755,9448,2018,arcgis,Swift
US,MN,todd,46.729553,-94.6859,ICU,2.907096,24423,2018,arcgis,Todd
US,MN,traverse,46.729553,-94.6859,ICU,7.447125,3357,2018,arcgis,Traverse
US,MN,wabasha,46.729553,-94.6859,ICU,1.163332,21490,2018,arcgis,Wabasha
US,MN,wadena,46.729553,-94.6859,ICU,3.596066,13626,2018,arcgis,Wadena
US,MN,waseca,46.729553,-94.6859,ICU,1.852048,18898,2018,arcgis,Waseca
US,MN,washington,46.729553,-94.6859,ACUTE,0.729145,250979,2018,arcgis,Washington
US,MN,washington,46.729553,-94.6859,ICU,0.123516,250979,2019,khn,Washington
US,MN,watonwan,46.729553,-94.6859,ICU,4.572056,10936,2018,arcgis,Watonwan
US,MN,wilkin,46.729553,-94.6859,ICU,3.907471,6398,2018,arcgis,Wilkin
US,MN,winona,46.729553,-94.6859,ACUTE,1.941481,50992,2018,arcgis,Winona
US,MN,winona,46.729553,-94.6859,ICU,0.156887,50992,2019,khn,Winona
US,MN,wright,46.729553,-94.6859,ACUTE,0.793106,131130,2018,arcgis,Wright
US,MN,wright,46.729553,-94.6859,ICU,0.022878,131130,2019,khn,Wright
US,MN,yellow medicine,46.729553,-94.6859,ICU,5.538771,9930,2018,arcgis,Yellow Medicine
US,MO,adair,37.964253,-91.831833,ACUTE,3.656092,25437,2018,arcgis,Adair
US,MO,adair,37.964253,-91.831833,ICU,0.393128,25437,2019,khn,Adair
US,MO,andrew,37.964253,-91.831833,ICU,0,17358,2019,khn,Andrew
US,MO,atchison,37.964253,-91.831833,ICU,3.373946,5335,2018,arcgis,Atchison
US,MO,audrain,37.964253,-91.831833,ACUTE,3.415751,25763,2018,arcgis,Audrain
US,MO,audrain,37.964253,-91.831833,ICU,0,25763,2019,khn,Audrain
US,MO,barry,37.964253,-91.831833,ICU,1.214758,35398,2018,arcgis,Barry
US,MO,barton,37.964253,-91.831833,ICU,2.093452,11942,2018,arcgis,Barton
US,MO,bates,37.964253,-91.831833,ACUTE,3.657422,16405,2018,arcgis,Bates
US,MO,bates,37.964253,-91.831833,ICU,0,16405,2019,khn,Bates
US,MO,benton,37.964253,-91.831833,ICU,0,18918,2019,khn,Benton
US,MO,bollinger,37.964253,-91.831833,ICU,0,12347,2019,khn,Bollinger
US,MO,boone,37.964253,-91.831833,ACUTE,3.207533,174589,2018,arcgis,Boone
US,MO,boone,37.964253,-91.831833,ICU,0.630051,174589,2019,khn,Boone
US,MO,boone,37.964253,-91.831833,OTHER,0.343664,174589,2018,arcgis,Boone
US,MO,buchanan,37.964253,-91.831833,ACUTE,3.936259,89425,2018,arcgis,Buchanan
US,MO,buchanan,37.964253,-91.831833,ICU,0.234834,89425,2019,khn,Buchanan
US,MO,buchanan,37.964253,-91.831833,OTHER,0.458485,89425,2018,arcgis,Buchanan
US,MO,buchanan,37.964253,-91.831833,PSYCHIATRIC,1.207716,89425,2020,arcgis,Buchanan
US,MO,butler,37.964253,-91.831833,ACUTE,3.315743,42826,2018,arcgis,Butler
US,MO,butler,37.964253,-91.831833,ICU,0.326904,42826,2019,khn,Butler
US,MO,caldwell,37.964253,-91.831833,ICU,0,9046,2019,khn,Caldwell
US,MO,callaway,37.964253,-91.831833,ACUTE,0.826022,44793,2018,arcgis,Callaway
US,MO,callaway,37.964253,-91.831833,ICU,0,44793,2019,khn,Callaway
US,MO,camden,37.964253,-91.831833,ACUTE,2.586111,44855,2018,arcgis,Camden
US,MO,camden,37.964253,-91.831833,ICU,0.401293,44855,2019,khn,Camden
US,MO,camden,37.964253,-91.831833,PSYCHIATRIC,0.312117,44855,2018,arcgis,Camden
US,MO,cape girardeau,37.964253,-91.831833,ACUTE,7.319293,78013,2018,arcgis,Cape Girardeau
US,MO,cape girardeau,37.964253,-91.831833,ICU,0.410188,78013,2019,khn,Cape Girardeau
US,MO,cape girardeau,37.964253,-91.831833,OTHER,0.384551,78013,2018,arcgis,Cape Girardeau
US,MO,carroll,37.964253,-91.831833,ICU,2.806151,8909,2018,arcgis,Carroll
US,MO,carter,37.964253,-91.831833,ICU,0,6255,2019,khn,Carter
US,MO,cass,37.964253,-91.831833,ACUTE,0.696844,101888,2018,arcgis,Cass
US,MO,cass,37.964253,-91.831833,ICU,0.343514,101888,2018,arcgis,Cass
US,MO,cedar,37.964253,-91.831833,ICU,1.803492,13862,2018,arcgis,Cedar
US,MO,cedar,37.964253,-91.831833,PSYCHIATRIC,1.154235,13862,2013,arcgis,Cedar
US,MO,chariton,37.964253,-91.831833,ICU,0,7586,2019,khn,Chariton
US,MO,christian,37.964253,-91.831833,ICU,0,83028,2019,khn,Christian
US,MO,clark,37.964253,-91.831833,ICU,0,6807,2019,khn,Clark
US,MO,clay,37.964253,-91.831833,ACUTE,3.138926,236068,2018,arcgis,Clay
US,MO,clay,37.964253,-91.831833,ICU,0.728604,236068,2019,khn,Clay
US,MO,clay,37.964253,-91.831833,OTHER,0.148262,236068,2018,arcgis,Clay
US,MO,clay,37.964253,-91.831833,PSYCHIATRIC,0.101666,236068,2018,arcgis,Clay
US,MO,clinton,37.964253,-91.831833,ACUTE,2.829959,20495,2018,arcgis,Clinton
US,MO,clinton,37.964253,-91.831833,ICU,0.243962,20495,2019,khn,Clinton
US,MO,cole,37.964253,-91.831833,ACUTE,5.237853,76749,2016,arcgis,Cole
US,MO,cole,37.964253,-91.831833,ICU,0.325737,76749,2019,khn,Cole
US,MO,cooper,37.964253,-91.831833,ACUTE,3.972758,17620,2018,arcgis,Cooper
US,MO,cooper,37.964253,-91.831833,ICU,0,17620,2019,khn,Cooper
US,MO,crawford,37.964253,-91.831833,ICU,1.435191,24387,2018,arcgis,Crawford
US,MO,dade,37.964253,-91.831833,ICU,0,7581,2019,khn,Dade
US,MO,dallas,37.964253,-91.831833,ICU,0,16441,2019,khn,Dallas
US,MO,daviess,37.964253,-91.831833,ICU,0,8300,2019,khn,Daviess
US,MO,dekalb,37.964253,-91.831833,ICU,0,12564,2019,khn,Dekalb
US,MO,dent,37.964253,-91.831833,ICU,3.533342,15566,2018,arcgis,Dent
US,MO,douglas,37.964253,-91.831833,ICU,0,13391,2019,khn,Douglas
US,MO,dunklin,37.964253,-91.831833,ACUTE,3.753438,30905,2018,arcgis,Dunklin
US,MO,dunklin,37.964253,-91.831833,ICU,0,30905,2019,khn,Dunklin
US,MO,franklin,37.964253,-91.831833,ACUTE,1.445129,102413,2018,arcgis,Franklin
US,MO,franklin,37.964253,-91.831833,ICU,0.126937,102413,2019,khn,Franklin
US,MO,gasconade,37.964253,-91.831833,ICU,1.625025,14769,2018,arcgis,Gasconade
US,MO,gentry,37.964253,-91.831833,ICU,5.233254,6688,2018,arcgis,Gentry
US,MO,greene,37.964253,-91.831833,ACUTE,3.633713,286759,2018,arcgis,Greene
US,MO,greene,37.964253,-91.831833,ICU,0.568422,286759,2019,khn,Greene
US,MO,greene,37.964253,-91.831833,OTHER,0.829965,286759,2018,arcgis,Greene
US,MO,greene,37.964253,-91.831833,PSYCHIATRIC,0.425444,286759,2018,arcgis,Greene
US,MO,grundy,37.964253,-91.831833,ICU,2.472555,10111,2018,arcgis,Grundy
US,MO,harrison,37.964253,-91.831833,ICU,2.205456,8615,2018,arcgis,Harrison
US,MO,henry,37.964253,-91.831833,ACUTE,2.564807,21834,2018,arcgis,Henry
US,MO,henry,37.964253,-91.831833,ICU,0.366401,21834,2019,khn,Henry
US,MO,henry,37.964253,-91.831833,PSYCHIATRIC,1.877805,21834,2018,arcgis,Henry
US,MO,hickory,37.964253,-91.831833,ICU,0,9352,2019,khn,Hickory
US,MO,holt,37.964253,-91.831833,ICU,0,4499,2019,khn,Holt
US,MO,howard,37.964253,-91.831833,ICU,0,10144,2019,khn,Howard
US,MO,howell,37.964253,-91.831833,ACUTE,2.840131,40139,2018,arcgis,Howell
US,MO,howell,37.964253,-91.831833,ICU,0.622836,40139,2018,arcgis,Howell
US,MO,iron,37.964253,-91.831833,ICU,1.458293,10286,2018,arcgis,Iron
US,MO,jackson,37.964253,-91.831833,ACUTE,5.363414,688554,2017,arcgis,Jackson
US,MO,jackson,37.964253,-91.831833,ICU,0.397935,688554,2019,khn,Jackson
US,MO,jackson,37.964253,-91.831833,OTHER,0.228014,688554,2018,arcgis,Jackson
US,MO,jackson,37.964253,-91.831833,PSYCHIATRIC,0.364532,688554,2018,arcgis,Jackson
US,MO,jasper,37.964253,-91.831833,ACUTE,2.877103,118522,2013,arcgis,Jasper
US,MO,jasper,37.964253,-91.831833,ICU,0.742478,118522,2019,khn,Jasper
US,MO,jefferson,37.964253,-91.831833,ACUTE,1.127386,222639,2018,arcgis,Jefferson
US,MO,jefferson,37.964253,-91.831833,ICU,0.300936,222639,2019,khn,Jefferson
US,MO,johnson,37.964253,-91.831833,ACUTE,1.390408,53941,2018,arcgis,Johnson
US,MO,johnson,37.964253,-91.831833,ICU,0,53941,2019,khn,Johnson
US,MO,knox,37.964253,-91.831833,ICU,0,3976,2019,khn,Knox
US,MO,laclede,37.964253,-91.831833,ACUTE,1.634355,35488,2018,arcgis,Laclede
US,MO,laclede,37.964253,-91.831833,ICU,0.112714,35488,2019,khn,Laclede
US,MO,lafayette,37.964253,-91.831833,ICU,0.979942,32655,2018,arcgis,Lafayette
US,MO,lawrence,37.964253,-91.831833,ICU,1.389945,38131,2018,arcgis,Lawrence
US,MO,lawrence,37.964253,-91.831833,OTHER,2.071805,38131,2013,arcgis,Lawrence
US,MO,lewis,37.964253,-91.831833,ICU,0,10078,2019,khn,Lewis
US,MO,lincoln,37.964253,-91.831833,ICU,0.456204,54800,2018,arcgis,Lincoln
US,MO,linn,37.964253,-91.831833,ICU,4.408883,12248,2018,arcgis,Linn
US,MO,livingston,37.964253,-91.831833,ACUTE,1.663894,15025,2013,arcgis,Livingston
US,MO,livingston,37.964253,-91.831833,ICU,1.663894,15025,2018,arcgis,Livingston
US,MO,macon,37.964253,-91.831833,ICU,1.63196,15319,2018,arcgis,Macon
US,MO,madison,37.964253,-91.831833,ICU,11.778178,12226,2018,arcgis,Madison
US,MO,maries,37.964253,-91.831833,ICU,0,8959,2019,khn,Maries
US,MO,marion,37.964253,-91.831833,ACUTE,3.449117,28703,2018,arcgis,Marion
US,MO,marion,37.964253,-91.831833,ICU,0.278717,28703,2019,khn,Marion
US,MO,mcdonald,37.964253,-91.831833,ICU,0,22753,2019,khn,Mcdonald
US,MO,mercer,37.964253,-91.831833,ICU,0,3669,2019,khn,Mercer
US,MO,miller,37.964253,-91.831833,ICU,0,24947,2019,khn,Miller
US,MO,mississippi,37.964253,-91.831833,ICU,0,13916,2019,khn,Mississippi
US,MO,moniteau,37.964253,-91.831833,ICU,0,15904,2019,khn,Moniteau
US,MO,monroe,37.964253,-91.831833,ICU,0,8676,2019,khn,Monroe
US,MO,montgomery,37.964253,-91.831833,ICU,0,11618,2019,khn,Montgomery
US,MO,morgan,37.964253,-91.831833,ICU,0,20097,2019,khn,Morgan
US,MO,new madrid,37.964253,-91.831833,ICU,0,18030,2019,khn,New Madrid
US,MO,newton,37.964253,-91.831833,ACUTE,6.593746,58237,2018,arcgis,Newton
US,MO,newton,37.964253,-91.831833,ICU,0.841389,58237,2018,arcgis,Newton
US,MO,newton,37.964253,-91.831833,OTHER,0.515136,58237,2018,arcgis,Newton
US,MO,nodaway,37.964253,-91.831833,ACUTE,3.561379,22744,2018,arcgis,Nodaway
US,MO,nodaway,37.964253,-91.831833,ICU,0,22744,2019,khn,Nodaway
US,MO,oregon,37.964253,-91.831833,ICU,0,10779,2019,khn,Oregon
US,MO,osage,37.964253,-91.831833,ICU,0,13610,2019,khn,Osage
US,MO,ozark,37.964253,-91.831833,ICU,0,9328,2019,khn,Ozark
US,MO,pemiscot,37.964253,-91.831833,ACUTE,9.62869,17344,2018,arcgis,Pemiscot
US,MO,pemiscot,37.964253,-91.831833,ICU,0.403598,17344,2019,khn,Pemiscot
US,MO,perry,37.964253,-91.831833,ICU,1.306506,19135,2018,arcgis,Perry
US,MO,pettis,37.964253,-91.831833,ACUTE,3.427167,42309,2018,arcgis,Pettis
US,MO,pettis,37.964253,-91.831833,ICU,0.212721,42309,2019,khn,Pettis
US,MO,phelps,37.964253,-91.831833,ACUTE,5.392998,44873,2018,arcgis,Phelps
US,MO,phelps,37.964253,-91.831833,ICU,0.401132,44873,2019,khn,Phelps
US,MO,pike,37.964253,-91.831833,ICU,1.350111,18517,2018,arcgis,Pike
US,MO,platte,37.964253,-91.831833,ACUTE,1.001042,96899,2018,arcgis,Platte
US,MO,platte,37.964253,-91.831833,ICU,0,96899,2019,khn,Platte
US,MO,polk,37.964253,-91.831833,ACUTE,2.743484,31347,2018,arcgis,Polk
US,MO,polk,37.964253,-91.831833,ICU,0.255208,31347,2019,khn,Polk
US,MO,pulaski,37.964253,-91.831833,ICU,0,53132,2019,khn,Pulaski
US,MO,putnam,37.964253,-91.831833,ICU,3.095336,4846,2018,arcgis,Putnam
US,MO,ralls,37.964253,-91.831833,ICU,0,10208,2019,khn,Ralls
US,MO,randolph,37.964253,-91.831833,ACUTE,4.002081,24987,2018,arcgis,Randolph
US,MO,randolph,37.964253,-91.831833,ICU,0.320166,24987,2019,khn,Randolph
US,MO,ray,37.964253,-91.831833,ICU,1.487379,22859,2018,arcgis,Ray
US,MO,reynolds,37.964253,-91.831833,ICU,0,6361,2019,khn,Reynolds
US,MO,ripley,37.964253,-91.831833,ACUTE,1.520968,13807,2018,arcgis,Ripley
US,MO,ripley,37.964253,-91.831833,ICU,0,13807,2019,khn,Ripley
US,MO,saline,37.964253,-91.831833,ACUTE,2.607562,23010,2018,arcgis,Saline
US,MO,saline,37.964253,-91.831833,ICU,0.65189,23010,2018,arcgis,Saline
US,MO,schuyler,37.964253,-91.831833,ICU,0,4450,2019,khn,Schuyler
US,MO,scotland,37.964253,-91.831833,ICU,5.119803,4883,2018,arcgis,Scotland
US,MO,scott,37.964253,-91.831833,ACUTE,3.705801,38858,2018,arcgis,Scott
US,MO,scott,37.964253,-91.831833,ICU,0.308817,38858,2019,khn,Scott
US,MO,shannon,37.964253,-91.831833,ICU,0,8273,2019,khn,Shannon
US,MO,shelby,37.964253,-91.831833,ICU,0,6084,2019,khn,Shelby
US,MO,st. charles,37.964253,-91.831833,ACUTE,1.856588,385115,2018,arcgis,St. Charles
US,MO,st. charles,37.964253,-91.831833,ICU,0.101268,385115,2019,khn,St. Charles
US,MO,st. charles,37.964253,-91.831833,OTHER,0.085689,385115,2018,arcgis,St. Charles
US,MO,st. charles,37.964253,-91.831833,PSYCHIATRIC,0.270049,385115,2018,arcgis,St. Charles
